# n=270
z c strct
-2.828665e-01 3.344140e-02 aus2
-2.795468e-01 3.344140e-02 aus2
-2.762271e-01 3.344140e-02 aus2
-2.729074e-01 3.344140e-02 aus2
-2.695877e-01 3.344140e-02 aus2
-2.662680e-01 3.344140e-02 aus2
-2.629483e-01 3.344140e-02 aus2
-2.596286e-01 3.344140e-02 aus2
-2.563089e-01 3.344140e-02 aus2
-2.529892e-01 3.344140e-02 aus2
-2.496695e-01 3.344140e-02 aus2
-2.463498e-01 3.344140e-02 aus2
-2.430301e-01 3.344140e-02 aus2
-2.397104e-01 3.344140e-02 aus2
-2.363907e-01 3.344140e-02 aus2
-2.330710e-01 3.344140e-02 aus2
-2.297513e-01 3.344140e-02 aus2
-2.264316e-01 3.344140e-02 aus2
-2.231119e-01 3.344140e-02 aus2
-2.197922e-01 3.344140e-02 aus2
-2.164724e-01 3.344140e-02 aus2
-2.131527e-01 3.344140e-02 aus2
-2.098330e-01 3.344140e-02 aus2
-2.065133e-01 3.344140e-02 aus2
-2.031936e-01 3.344140e-02 aus2
-1.998739e-01 3.344140e-02 aus2
-1.965542e-01 3.344140e-02 aus2
-1.932345e-01 3.344140e-02 aus2
-1.899148e-01 3.344140e-02 aus2
-1.865951e-01 3.344140e-02 aus2
-1.832754e-01 3.344140e-02 aus2
-1.799557e-01 3.344140e-02 aus2
-1.766360e-01 3.344140e-02 aus2
-1.733163e-01 3.344140e-02 aus2
-1.699966e-01 3.344140e-02 aus2
-1.666769e-01 3.344140e-02 aus2
-1.633572e-01 3.344140e-02 aus2
-1.600375e-01 3.344140e-02 aus2
-1.567178e-01 3.344140e-02 aus2
-1.533981e-01 3.344140e-02 aus2
-1.500784e-01 3.344140e-02 aus2
-1.467586e-01 3.344140e-02 aus2
-1.434389e-01 3.344140e-02 aus2
-1.401192e-01 3.344140e-02 aus2
-1.367995e-01 3.344140e-02 aus2
-1.334798e-01 3.344140e-02 aus2
-1.301601e-01 3.344140e-02 aus2
-1.268404e-01 3.344140e-02 aus2
-1.235207e-01 3.344140e-02 aus2
-1.202010e-01 3.344140e-02 aus2
-1.168813e-01 3.344140e-02 aus2
-1.135616e-01 3.344140e-02 aus2
-1.102419e-01 3.344140e-02 aus2
-1.069222e-01 3.344140e-02 aus2
-1.036025e-01 3.344140e-02 aus2
-1.002828e-01 3.344140e-02 aus2
-9.696308e-02 3.344140e-02 aus2
-9.364337e-02 3.344140e-02 aus2
-9.032367e-02 3.344140e-02 aus2
-8.700396e-02 3.344140e-02 aus2
-8.368426e-02 3.344140e-02 aus2
-8.036455e-02 3.344140e-02 aus2
-7.704485e-02 3.344140e-02 aus2
-7.372514e-02 3.344140e-02 aus2
-7.040544e-02 3.344140e-02 aus2
-6.708573e-02 3.344140e-02 aus2
-6.376603e-02 3.344140e-02 aus2
-6.044632e-02 3.344140e-02 aus2
-5.712662e-02 3.344140e-02 aus2
-5.380691e-02 3.344140e-02 aus2
-5.048721e-02 3.344140e-02 aus2
-4.716750e-02 3.344140e-02 aus2
-4.384780e-02 3.344140e-02 aus2
-4.052810e-02 3.344140e-02 aus2
-3.720839e-02 3.344140e-02 aus2
-3.388869e-02 3.344140e-02 aus2
-3.056898e-02 3.344140e-02 aus2
-2.724928e-02 3.344140e-02 aus2
-2.392957e-02 3.344140e-02 aus2
-2.060987e-02 3.344140e-02 aus2
-1.729016e-02 3.344141e-02 aus2
-1.397046e-02 3.344161e-02 aus2
-1.065075e-02 3.344784e-02 aus2
-7.331048e-03 3.359985e-02 aus2
-4.011343e-03 3.612232e-02 aus2
-6.916382e-04 5.109388e-02 aus2
-6.916382e-04 2.156535e-05 fer2
-6.147895e-04 2.156535e-05 fer2
-5.379408e-04 2.156535e-05 fer2
-4.610922e-04 2.156535e-05 fer2
-3.842435e-04 2.156535e-05 fer2
-3.073948e-04 2.156535e-05 fer2
-2.305461e-04 2.156535e-05 fer2
-1.536974e-04 2.156535e-05 fer2
-7.684869e-05 2.156535e-05 fer2
0.000000e+00 2.156535e-05 fer2
-1.160000e+00 3.343410e-02 mart
-1.149796e+00 3.343379e-02 mart
-1.139592e+00 3.343287e-02 mart
-1.129388e+00 3.343128e-02 mart
-1.119184e+00 3.342892e-02 mart
-1.108980e+00 3.342566e-02 mart
-1.098776e+00 3.342131e-02 mart
-1.088571e+00 3.341564e-02 mart
-1.078367e+00 3.340836e-02 mart
-1.068163e+00 3.339909e-02 mart
-1.057959e+00 3.338740e-02 mart
-1.047755e+00 3.337275e-02 mart
-1.037551e+00 3.335451e-02 mart
-1.027347e+00 3.333192e-02 mart
-1.017143e+00 3.330412e-02 mart
-1.006939e+00 3.327008e-02 mart
-9.967347e-01 3.322863e-02 mart
-9.865306e-01 3.317844e-02 mart
-9.763265e-01 3.311798e-02 mart
-9.661224e-01 3.304554e-02 mart
-9.559184e-01 3.295923e-02 mart
-9.457143e-01 3.285695e-02 mart
-9.355102e-01 3.273638e-02 mart
-9.253061e-01 3.259503e-02 mart
-9.151020e-01 3.243024e-02 mart
-9.048980e-01 3.223917e-02 mart
-8.946939e-01 3.201886e-02 mart
-8.844898e-01 3.176624e-02 mart
-8.742857e-01 3.147819e-02 mart
-8.640816e-01 3.115159e-02 mart
-8.538776e-01 3.078337e-02 mart
-8.436735e-01 3.037061e-02 mart
-8.334694e-01 2.991053e-02 mart
-8.232653e-01 2.940067e-02 mart
-8.130612e-01 2.883890e-02 mart
-8.028571e-01 2.822351e-02 mart
-7.926531e-01 2.755329e-02 mart
-7.824490e-01 2.682760e-02 mart
-7.722449e-01 2.604641e-02 mart
-7.620408e-01 2.521037e-02 mart
-7.518367e-01 2.432082e-02 mart
-7.416327e-01 2.337982e-02 mart
-7.314286e-01 2.239014e-02 mart
-7.212245e-01 2.135523e-02 mart
-7.110204e-01 2.027919e-02 mart
-7.008163e-01 1.916665e-02 mart
-6.906122e-01 1.802276e-02 mart
-6.804082e-01 1.685301e-02 mart
-6.702041e-01 1.566313e-02 mart
-6.600000e-01 1.445901e-02 mart
-6.600000e-01 1.517521e-01 aus1
-6.566761e-01 1.485337e-01 aus1
-6.533522e-01 1.446862e-01 aus1
-6.500282e-01 1.399423e-01 aus1
-6.467043e-01 1.338289e-01 aus1
-6.433804e-01 1.253952e-01 aus1
-6.400565e-01 1.123355e-01 aus1
-6.367325e-01 8.715313e-02 aus1
-6.334086e-01 3.968376e-02 aus1
-6.300847e-01 3.361691e-02 aus1
-6.267608e-01 3.344575e-02 aus1
-6.234368e-01 3.344150e-02 aus1
-6.201129e-01 3.344140e-02 aus1
-6.167890e-01 3.344140e-02 aus1
-6.134651e-01 3.344140e-02 aus1
-6.101411e-01 3.344140e-02 aus1
-6.068172e-01 3.344140e-02 aus1
-6.034933e-01 3.344140e-02 aus1
-6.001694e-01 3.344140e-02 aus1
-5.968455e-01 3.344140e-02 aus1
-5.935215e-01 3.344140e-02 aus1
-5.901976e-01 3.344140e-02 aus1
-5.868737e-01 3.344140e-02 aus1
-5.835498e-01 3.344140e-02 aus1
-5.802258e-01 3.344140e-02 aus1
