# n=60
# ti=5 tf=1000 tstep=5 ntime=200
z c strct
-5.118367e-01 7.560797e-02 aust
-4.983673e-01 7.514935e-02 aust
-4.848980e-01 7.464391e-02 aust
-4.714286e-01 7.408983e-02 aust
-4.579592e-01 7.348509e-02 aust
-4.444898e-01 7.282745e-02 aust
-4.310204e-01 7.211446e-02 aust
-4.175510e-01 7.134345e-02 aust
-4.040816e-01 7.051153e-02 aust
-3.906122e-01 6.961558e-02 aust
-3.771429e-01 6.865227e-02 aust
-3.636735e-01 6.761811e-02 aust
-3.502041e-01 6.650947e-02 aust
-3.367347e-01 6.532269e-02 aust
-3.232653e-01 6.405418e-02 aust
-3.097959e-01 6.270063e-02 aust
-2.963265e-01 6.125928e-02 aust
-2.828571e-01 5.972829e-02 aust
-2.693878e-01 5.810730e-02 aust
-2.559184e-01 5.639814e-02 aust
-2.424490e-01 5.460576e-02 aust
-2.289796e-01 5.273937e-02 aust
-2.155102e-01 5.081375e-02 aust
-2.020408e-01 4.885048e-02 aust
-1.885714e-01 4.687888e-02 aust
-1.751020e-01 4.493599e-02 aust
-1.616327e-01 4.306510e-02 aust
-1.481633e-01 4.131217e-02 aust
-1.346939e-01 3.972046e-02 aust
-1.212245e-01 3.832415e-02 aust
-1.077551e-01 3.714308e-02 aust
-9.428571e-02 3.618040e-02 aust
-8.081633e-02 3.542397e-02 aust
-6.734694e-02 3.485073e-02 aust
-5.387755e-02 3.443233e-02 aust
-4.040816e-02 3.414036e-02 aust
-2.693878e-02 3.395009e-02 aust
-1.346939e-02 3.384285e-02 aust
0.000000e+00 3.380710e-02 aust
-1.160000e+00 6.838708e-05 mart
-1.104444e+00 6.838518e-05 mart
-1.048889e+00 6.837948e-05 mart
-9.933333e-01 6.836999e-05 mart
-9.377778e-01 6.835670e-05 mart
-8.822222e-01 6.833962e-05 mart
-8.266667e-01 6.831876e-05 mart
-7.711111e-01 6.829412e-05 mart
-7.155556e-01 6.826570e-05 mart
-6.600000e-01 6.823351e-05 mart
-6.600000e-01 7.682623e-02 aust
-6.465306e-01 7.681183e-02 aust
-6.330612e-01 7.676206e-02 aust
-6.195918e-01 7.667680e-02 aust
-6.061224e-01 7.655580e-02 aust
-5.926531e-01 7.639870e-02 aust
-5.791837e-01 7.620502e-02 aust
-5.657143e-01 7.597418e-02 aust
-5.522449e-01 7.570547e-02 aust
-5.387755e-01 7.539804e-02 aust
-5.253061e-01 7.505092e-02 aust
-5.118367e-01 7.466301e-02 aust
-4.983673e-01 7.423305e-02 aust
-4.848980e-01 7.375965e-02 aust
-4.714286e-01 7.324123e-02 aust
-4.579592e-01 7.267609e-02 aust
-4.444898e-01 7.206232e-02 aust
-4.310204e-01 7.139786e-02 aust
-4.175510e-01 7.068046e-02 aust
-4.040816e-01 6.990768e-02 aust
-3.906122e-01 6.907693e-02 aust
-3.771429e-01 6.818544e-02 aust
-3.636735e-01 6.723032e-02 aust
-3.502041e-01 6.620857e-02 aust
-3.367347e-01 6.511714e-02 aust
-3.232653e-01 6.395308e-02 aust
-3.097959e-01 6.271359e-02 aust
-2.963265e-01 6.139627e-02 aust
-2.828571e-01 5.999939e-02 aust
-2.693878e-01 5.852220e-02 aust
-2.559184e-01 5.696549e-02 aust
-2.424490e-01 5.533218e-02 aust
-2.289796e-01 5.362809e-02 aust
-2.155102e-01 5.186289e-02 aust
-2.020408e-01 5.005104e-02 aust
-1.885714e-01 4.821266e-02 aust
-1.751020e-01 4.637408e-02 aust
-1.616327e-01 4.456757e-02 aust
-1.481633e-01 4.282990e-02 aust
-1.346939e-01 4.119959e-02 aust
-1.212245e-01 3.971271e-02 aust
-1.077551e-01 3.839829e-02 aust
-9.428571e-02 3.727442e-02 aust
-8.081633e-02 3.634645e-02 aust
-6.734694e-02 3.560777e-02 aust
-5.387755e-02 3.504298e-02 aust
