t mart aust
7.402870e+02 4.020596e-05 5.969243e-02
7.403370e+02 4.020595e-05 5.969243e-02
7.403870e+02 4.020594e-05 5.969243e-02
7.404370e+02 4.020593e-05 5.969243e-02
7.404870e+02 4.020592e-05 5.969243e-02
7.405370e+02 4.020591e-05 5.969243e-02
7.405870e+02 4.020590e-05 5.969243e-02
7.406370e+02 4.020589e-05 5.969243e-02
7.406870e+02 4.020588e-05 5.969243e-02
7.407370e+02 4.020587e-05 5.969243e-02
7.407870e+02 4.020586e-05 5.969243e-02
7.408370e+02 4.020585e-05 5.969243e-02
7.408870e+02 4.020584e-05 5.969243e-02
7.409370e+02 4.020584e-05 5.969243e-02
7.409870e+02 4.020583e-05 5.969243e-02
7.410371e+02 4.020582e-05 5.969243e-02
7.410871e+02 4.020581e-05 5.969243e-02
7.411371e+02 4.020580e-05 5.969243e-02
7.411871e+02 4.020579e-05 5.969243e-02
7.412371e+02 4.020578e-05 5.969243e-02
7.412871e+02 4.020577e-05 5.969243e-02
7.413371e+02 4.020576e-05 5.969243e-02
7.413871e+02 4.020575e-05 5.969243e-02
7.414371e+02 4.020574e-05 5.969243e-02
7.414871e+02 4.020573e-05 5.969243e-02
7.415371e+02 4.020572e-05 5.969243e-02
7.415871e+02 4.020572e-05 5.969243e-02
7.416371e+02 4.020571e-05 5.969243e-02
7.416871e+02 4.020570e-05 5.969243e-02
7.417371e+02 4.020569e-05 5.969243e-02
7.417871e+02 4.020568e-05 5.969243e-02
7.418371e+02 4.020567e-05 5.969243e-02
7.418871e+02 4.020566e-05 5.969243e-02
7.419371e+02 4.020565e-05 5.969243e-02
7.419871e+02 4.020564e-05 5.969243e-02
7.420371e+02 4.020563e-05 5.969243e-02
7.420871e+02 4.020562e-05 5.969243e-02
7.421371e+02 4.020562e-05 5.969243e-02
7.421871e+02 4.020561e-05 5.969243e-02
7.422371e+02 4.020560e-05 5.969243e-02
7.422871e+02 4.020559e-05 5.969243e-02
7.423371e+02 4.020558e-05 5.969243e-02
7.423871e+02 4.020557e-05 5.969243e-02
7.424371e+02 4.020556e-05 5.969243e-02
7.424871e+02 4.020555e-05 5.969243e-02
7.425371e+02 4.020554e-05 5.969243e-02
7.425871e+02 4.020553e-05 5.969243e-02
7.426371e+02 4.020552e-05 5.969243e-02
7.426871e+02 4.020552e-05 5.969243e-02
7.427371e+02 4.020551e-05 5.969243e-02
7.427871e+02 4.020550e-05 5.969243e-02
7.428371e+02 4.020549e-05 5.969243e-02
7.428871e+02 4.020548e-05 5.969243e-02
7.429371e+02 4.020547e-05 5.969243e-02
7.429871e+02 4.020546e-05 5.969243e-02
7.430372e+02 4.020545e-05 5.969243e-02
7.430872e+02 4.020544e-05 5.969243e-02
7.431372e+02 4.020543e-05 5.969243e-02
7.431872e+02 4.020543e-05 5.969243e-02
7.432372e+02 4.020542e-05 5.969243e-02
7.432872e+02 4.020541e-05 5.969243e-02
7.433372e+02 4.020540e-05 5.969243e-02
7.433872e+02 4.020539e-05 5.969243e-02
7.434372e+02 4.020538e-05 5.969243e-02
7.434872e+02 4.020537e-05 5.969243e-02
7.435372e+02 4.020536e-05 5.969243e-02
7.435872e+02 4.020535e-05 5.969243e-02
7.436372e+02 4.020534e-05 5.969243e-02
7.436872e+02 4.020534e-05 5.969243e-02
7.437372e+02 4.020533e-05 5.969243e-02
7.437872e+02 4.020532e-05 5.969243e-02
7.438372e+02 4.020531e-05 5.969243e-02
7.438872e+02 4.020530e-05 5.969243e-02
7.439372e+02 4.020529e-05 5.969243e-02
7.439872e+02 4.020528e-05 5.969243e-02
7.440372e+02 4.020527e-05 5.969243e-02
7.440872e+02 4.020526e-05 5.969243e-02
7.441372e+02 4.020525e-05 5.969243e-02
7.441872e+02 4.020525e-05 5.969243e-02
7.442372e+02 4.020524e-05 5.969243e-02
7.442872e+02 4.020523e-05 5.969243e-02
7.443372e+02 4.020522e-05 5.969243e-02
7.443872e+02 4.020521e-05 5.969243e-02
7.444372e+02 4.020520e-05 5.969243e-02
7.444872e+02 4.020519e-05 5.969243e-02
7.445372e+02 4.020518e-05 5.969243e-02
7.445872e+02 4.020517e-05 5.969243e-02
7.446372e+02 4.020517e-05 5.969243e-02
7.446872e+02 4.020516e-05 5.969243e-02
7.447372e+02 4.020515e-05 5.969243e-02
7.447872e+02 4.020514e-05 5.969243e-02
7.448372e+02 4.020513e-05 5.969243e-02
7.448872e+02 4.020512e-05 5.969243e-02
7.449372e+02 4.020511e-05 5.969243e-02
7.449872e+02 4.020510e-05 5.969243e-02
7.450373e+02 4.020510e-05 5.969243e-02
7.450873e+02 4.020509e-05 5.969243e-02
7.451373e+02 4.020508e-05 5.969243e-02
7.451873e+02 4.020507e-05 5.969243e-02
7.452373e+02 4.020506e-05 5.969243e-02
7.452873e+02 4.020505e-05 5.969243e-02
7.453373e+02 4.020504e-05 5.969243e-02
7.453873e+02 4.020503e-05 5.969243e-02
7.454373e+02 4.020502e-05 5.969243e-02
7.454873e+02 4.020502e-05 5.969243e-02
7.455373e+02 4.020501e-05 5.969243e-02
7.455873e+02 4.020500e-05 5.969243e-02
7.456373e+02 4.020499e-05 5.969243e-02
7.456873e+02 4.020498e-05 5.969243e-02
7.457373e+02 4.020497e-05 5.969243e-02
7.457873e+02 4.020496e-05 5.969243e-02
7.458373e+02 4.020495e-05 5.969243e-02
7.458873e+02 4.020495e-05 5.969243e-02
7.459373e+02 4.020494e-05 5.969243e-02
7.459873e+02 4.020493e-05 5.969243e-02
7.460373e+02 4.020492e-05 5.969243e-02
7.460873e+02 4.020491e-05 5.969243e-02
7.461373e+02 4.020490e-05 5.969243e-02
7.461873e+02 4.020489e-05 5.969243e-02
7.462373e+02 4.020488e-05 5.969243e-02
7.462873e+02 4.020488e-05 5.969243e-02
7.463373e+02 4.020487e-05 5.969243e-02
7.463873e+02 4.020486e-05 5.969243e-02
7.464373e+02 4.020485e-05 5.969243e-02
7.464873e+02 4.020484e-05 5.969243e-02
7.465373e+02 4.020483e-05 5.969243e-02
7.465873e+02 4.020482e-05 5.969243e-02
7.466373e+02 4.020482e-05 5.969243e-02
7.466873e+02 4.020481e-05 5.969243e-02
7.467373e+02 4.020480e-05 5.969243e-02
7.467873e+02 4.020479e-05 5.969243e-02
7.468373e+02 4.020478e-05 5.969243e-02
7.468873e+02 4.020477e-05 5.969243e-02
7.469373e+02 4.020476e-05 5.969243e-02
7.469873e+02 4.020475e-05 5.969243e-02
7.470374e+02 4.020475e-05 5.969243e-02
7.470874e+02 4.020474e-05 5.969243e-02
7.471374e+02 4.020473e-05 5.969243e-02
7.471874e+02 4.020472e-05 5.969243e-02
7.472374e+02 4.020471e-05 5.969243e-02
7.472874e+02 4.020470e-05 5.969243e-02
7.473374e+02 4.020469e-05 5.969243e-02
7.473874e+02 4.020469e-05 5.969243e-02
7.474374e+02 4.020468e-05 5.969243e-02
7.474874e+02 4.020467e-05 5.969243e-02
7.475374e+02 4.020466e-05 5.969243e-02
7.475874e+02 4.020465e-05 5.969243e-02
7.476374e+02 4.020464e-05 5.969243e-02
7.476874e+02 4.020463e-05 5.969243e-02
7.477374e+02 4.020463e-05 5.969243e-02
7.477874e+02 4.020462e-05 5.969243e-02
7.478374e+02 4.020461e-05 5.969243e-02
7.478874e+02 4.020460e-05 5.969243e-02
7.479374e+02 4.020459e-05 5.969243e-02
7.479874e+02 4.020458e-05 5.969243e-02
7.480374e+02 4.020457e-05 5.969243e-02
7.480874e+02 4.020457e-05 5.969243e-02
7.481374e+02 4.020456e-05 5.969243e-02
7.481874e+02 4.020455e-05 5.969243e-02
7.482374e+02 4.020454e-05 5.969243e-02
7.482874e+02 4.020453e-05 5.969243e-02
7.483374e+02 4.020452e-05 5.969243e-02
7.483874e+02 4.020451e-05 5.969243e-02
7.484374e+02 4.020451e-05 5.969243e-02
7.484874e+02 4.020450e-05 5.969243e-02
7.485374e+02 4.020449e-05 5.969243e-02
7.485874e+02 4.020448e-05 5.969243e-02
7.486374e+02 4.020447e-05 5.969243e-02
7.486874e+02 4.020446e-05 5.969243e-02
7.487374e+02 4.020445e-05 5.969243e-02
7.487874e+02 4.020445e-05 5.969243e-02
7.488374e+02 4.020444e-05 5.969243e-02
7.488874e+02 4.020443e-05 5.969243e-02
7.489374e+02 4.020442e-05 5.969243e-02
7.489874e+02 4.020441e-05 5.969243e-02
7.490375e+02 4.020440e-05 5.969243e-02
7.490875e+02 4.020440e-05 5.969243e-02
7.491375e+02 4.020439e-05 5.969243e-02
7.491875e+02 4.020438e-05 5.969243e-02
7.492375e+02 4.020437e-05 5.969243e-02
7.492875e+02 4.020436e-05 5.969243e-02
7.493375e+02 4.020435e-05 5.969243e-02
7.493875e+02 4.020434e-05 5.969243e-02
7.494375e+02 4.020434e-05 5.969243e-02
7.494875e+02 4.020433e-05 5.969243e-02
7.495375e+02 4.020432e-05 5.969243e-02
7.495875e+02 4.020431e-05 5.969243e-02
7.496375e+02 4.020430e-05 5.969243e-02
7.496875e+02 4.020429e-05 5.969243e-02
7.497375e+02 4.020429e-05 5.969243e-02
7.497875e+02 4.020428e-05 5.969243e-02
7.498375e+02 4.020427e-05 5.969243e-02
7.498875e+02 4.020426e-05 5.969242e-02
7.499375e+02 4.020425e-05 5.969242e-02
7.499875e+02 4.020424e-05 5.969242e-02
7.500375e+02 4.020424e-05 5.969242e-02
7.500875e+02 4.020423e-05 5.969242e-02
7.501375e+02 4.020422e-05 5.969242e-02
7.501875e+02 4.020421e-05 5.969242e-02
7.502375e+02 4.020420e-05 5.969242e-02
7.502875e+02 4.020419e-05 5.969242e-02
7.503375e+02 4.020419e-05 5.969242e-02
7.503875e+02 4.020418e-05 5.969242e-02
7.504375e+02 4.020417e-05 5.969242e-02
7.504875e+02 4.020416e-05 5.969242e-02
7.505375e+02 4.020415e-05 5.969242e-02
7.505875e+02 4.020414e-05 5.969242e-02
7.506375e+02 4.020414e-05 5.969242e-02
7.506875e+02 4.020413e-05 5.969242e-02
7.507375e+02 4.020412e-05 5.969242e-02
7.507875e+02 4.020411e-05 5.969242e-02
7.508375e+02 4.020410e-05 5.969242e-02
7.508875e+02 4.020409e-05 5.969242e-02
7.509375e+02 4.020409e-05 5.969242e-02
7.509875e+02 4.020408e-05 5.969242e-02
7.510376e+02 4.020407e-05 5.969242e-02
7.510876e+02 4.020406e-05 5.969242e-02
7.511376e+02 4.020405e-05 5.969242e-02
7.511876e+02 4.020404e-05 5.969242e-02
7.512376e+02 4.020404e-05 5.969242e-02
7.512876e+02 4.020403e-05 5.969242e-02
7.513376e+02 4.020402e-05 5.969242e-02
7.513876e+02 4.020401e-05 5.969242e-02
7.514376e+02 4.020400e-05 5.969242e-02
7.514876e+02 4.020400e-05 5.969242e-02
7.515376e+02 4.020399e-05 5.969242e-02
7.515876e+02 4.020398e-05 5.969242e-02
7.516376e+02 4.020397e-05 5.969242e-02
7.516876e+02 4.020396e-05 5.969242e-02
7.517376e+02 4.020395e-05 5.969242e-02
7.517876e+02 4.020395e-05 5.969242e-02
7.518376e+02 4.020394e-05 5.969242e-02
7.518876e+02 4.020393e-05 5.969242e-02
7.519376e+02 4.020392e-05 5.969242e-02
7.519876e+02 4.020391e-05 5.969242e-02
7.520376e+02 4.020390e-05 5.969242e-02
7.520876e+02 4.020390e-05 5.969242e-02
7.521376e+02 4.020389e-05 5.969242e-02
7.521876e+02 4.020388e-05 5.969242e-02
7.522376e+02 4.020387e-05 5.969242e-02
7.522876e+02 4.020386e-05 5.969242e-02
7.523376e+02 4.020386e-05 5.969242e-02
7.523876e+02 4.020385e-05 5.969242e-02
7.524376e+02 4.020384e-05 5.969242e-02
7.524876e+02 4.020383e-05 5.969242e-02
7.525376e+02 4.020382e-05 5.969242e-02
7.525876e+02 4.020382e-05 5.969242e-02
7.526376e+02 4.020381e-05 5.969242e-02
7.526876e+02 4.020380e-05 5.969242e-02
7.527376e+02 4.020379e-05 5.969242e-02
7.527876e+02 4.020378e-05 5.969242e-02
7.528376e+02 4.020377e-05 5.969242e-02
7.528876e+02 4.020377e-05 5.969242e-02
7.529376e+02 4.020376e-05 5.969242e-02
7.529876e+02 4.020375e-05 5.969242e-02
7.530377e+02 4.020374e-05 5.969242e-02
7.530877e+02 4.020373e-05 5.969242e-02
7.531377e+02 4.020373e-05 5.969242e-02
7.531877e+02 4.020372e-05 5.969242e-02
7.532377e+02 4.020371e-05 5.969242e-02
7.532877e+02 4.020370e-05 5.969242e-02
7.533377e+02 4.020369e-05 5.969242e-02
7.533877e+02 4.020369e-05 5.969242e-02
7.534377e+02 4.020368e-05 5.969242e-02
7.534877e+02 4.020367e-05 5.969242e-02
7.535377e+02 4.020366e-05 5.969242e-02
7.535877e+02 4.020365e-05 5.969242e-02
7.536377e+02 4.020365e-05 5.969242e-02
7.536877e+02 4.020364e-05 5.969242e-02
7.537377e+02 4.020363e-05 5.969242e-02
7.537877e+02 4.020362e-05 5.969242e-02
7.538377e+02 4.020361e-05 5.969242e-02
7.538877e+02 4.020361e-05 5.969242e-02
7.539377e+02 4.020360e-05 5.969242e-02
7.539877e+02 4.020359e-05 5.969242e-02
7.540377e+02 4.020358e-05 5.969242e-02
7.540877e+02 4.020357e-05 5.969242e-02
7.541377e+02 4.020357e-05 5.969242e-02
7.541877e+02 4.020356e-05 5.969242e-02
7.542377e+02 4.020355e-05 5.969242e-02
7.542877e+02 4.020354e-05 5.969242e-02
7.543377e+02 4.020353e-05 5.969242e-02
7.543877e+02 4.020353e-05 5.969242e-02
7.544377e+02 4.020352e-05 5.969242e-02
7.544877e+02 4.020351e-05 5.969242e-02
7.545377e+02 4.020350e-05 5.969242e-02
7.545877e+02 4.020349e-05 5.969242e-02
7.546377e+02 4.020349e-05 5.969242e-02
7.546877e+02 4.020348e-05 5.969242e-02
7.547377e+02 4.020347e-05 5.969242e-02
7.547877e+02 4.020346e-05 5.969242e-02
7.548377e+02 4.020345e-05 5.969242e-02
7.548877e+02 4.020345e-05 5.969242e-02
7.549377e+02 4.020344e-05 5.969242e-02
7.549877e+02 4.020343e-05 5.969242e-02
7.550378e+02 4.020342e-05 5.969242e-02
7.550878e+02 4.020341e-05 5.969242e-02
7.551378e+02 4.020341e-05 5.969242e-02
7.551878e+02 4.020340e-05 5.969242e-02
7.552378e+02 4.020339e-05 5.969242e-02
7.552878e+02 4.020338e-05 5.969242e-02
7.553378e+02 4.020337e-05 5.969242e-02
7.553878e+02 4.020337e-05 5.969242e-02
7.554378e+02 4.020336e-05 5.969242e-02
7.554878e+02 4.020335e-05 5.969242e-02
7.555378e+02 4.020334e-05 5.969242e-02
7.555878e+02 4.020333e-05 5.969242e-02
7.556378e+02 4.020333e-05 5.969242e-02
7.556878e+02 4.020332e-05 5.969242e-02
7.557378e+02 4.020331e-05 5.969242e-02
7.557878e+02 4.020330e-05 5.969242e-02
7.558378e+02 4.020330e-05 5.969242e-02
7.558878e+02 4.020329e-05 5.969242e-02
7.559378e+02 4.020328e-05 5.969242e-02
7.559878e+02 4.020327e-05 5.969242e-02
7.560378e+02 4.020326e-05 5.969242e-02
7.560878e+02 4.020326e-05 5.969242e-02
7.561378e+02 4.020325e-05 5.969242e-02
7.561878e+02 4.020324e-05 5.969242e-02
7.562378e+02 4.020323e-05 5.969242e-02
7.562878e+02 4.020323e-05 5.969242e-02
7.563378e+02 4.020322e-05 5.969242e-02
7.563878e+02 4.020321e-05 5.969242e-02
7.564378e+02 4.020320e-05 5.969242e-02
7.564878e+02 4.020319e-05 5.969242e-02
7.565378e+02 4.020319e-05 5.969242e-02
7.565878e+02 4.020318e-05 5.969242e-02
7.566378e+02 4.020317e-05 5.969242e-02
7.566878e+02 4.020316e-05 5.969242e-02
7.567378e+02 4.020315e-05 5.969242e-02
7.567878e+02 4.020315e-05 5.969242e-02
7.568378e+02 4.020314e-05 5.969242e-02
7.568878e+02 4.020313e-05 5.969242e-02
7.569378e+02 4.020312e-05 5.969242e-02
7.569878e+02 4.020312e-05 5.969242e-02
7.570379e+02 4.020311e-05 5.969242e-02
7.570879e+02 4.020310e-05 5.969242e-02
7.571379e+02 4.020309e-05 5.969242e-02
7.571879e+02 4.020309e-05 5.969242e-02
7.572379e+02 4.020308e-05 5.969242e-02
7.572879e+02 4.020307e-05 5.969242e-02
7.573379e+02 4.020306e-05 5.969242e-02
7.573879e+02 4.020305e-05 5.969242e-02
7.574379e+02 4.020305e-05 5.969242e-02
7.574879e+02 4.020304e-05 5.969242e-02
7.575379e+02 4.020303e-05 5.969242e-02
7.575879e+02 4.020302e-05 5.969242e-02
7.576379e+02 4.020302e-05 5.969242e-02
7.576879e+02 4.020301e-05 5.969242e-02
7.577379e+02 4.020300e-05 5.969242e-02
7.577879e+02 4.020299e-05 5.969242e-02
7.578379e+02 4.020298e-05 5.969242e-02
7.578879e+02 4.020298e-05 5.969242e-02
7.579379e+02 4.020297e-05 5.969242e-02
7.579879e+02 4.020296e-05 5.969242e-02
7.580379e+02 4.020295e-05 5.969242e-02
7.580879e+02 4.020295e-05 5.969242e-02
7.581379e+02 4.020294e-05 5.969242e-02
7.581879e+02 4.020293e-05 5.969242e-02
7.582379e+02 4.020292e-05 5.969242e-02
7.582879e+02 4.020292e-05 5.969242e-02
7.583379e+02 4.020291e-05 5.969242e-02
7.583879e+02 4.020290e-05 5.969242e-02
7.584379e+02 4.020289e-05 5.969242e-02
7.584879e+02 4.020289e-05 5.969242e-02
7.585379e+02 4.020288e-05 5.969242e-02
7.585879e+02 4.020287e-05 5.969242e-02
7.586379e+02 4.020286e-05 5.969242e-02
7.586879e+02 4.020285e-05 5.969242e-02
7.587379e+02 4.020285e-05 5.969242e-02
7.587879e+02 4.020284e-05 5.969242e-02
7.588379e+02 4.020283e-05 5.969242e-02
7.588879e+02 4.020282e-05 5.969242e-02
7.589379e+02 4.020282e-05 5.969242e-02
7.589879e+02 4.020281e-05 5.969242e-02
7.590380e+02 4.020280e-05 5.969242e-02
7.590880e+02 4.020279e-05 5.969242e-02
7.591380e+02 4.020279e-05 5.969242e-02
7.591880e+02 4.020278e-05 5.969242e-02
7.592380e+02 4.020277e-05 5.969242e-02
7.592880e+02 4.020276e-05 5.969242e-02
7.593380e+02 4.020276e-05 5.969242e-02
7.593880e+02 4.020275e-05 5.969242e-02
7.594380e+02 4.020274e-05 5.969242e-02
7.594880e+02 4.020273e-05 5.969242e-02
7.595380e+02 4.020273e-05 5.969242e-02
7.595880e+02 4.020272e-05 5.969242e-02
7.596380e+02 4.020271e-05 5.969242e-02
7.596880e+02 4.020270e-05 5.969242e-02
7.597380e+02 4.020270e-05 5.969242e-02
7.597880e+02 4.020269e-05 5.969242e-02
7.598380e+02 4.020268e-05 5.969242e-02
7.598880e+02 4.020267e-05 5.969242e-02
7.599380e+02 4.020267e-05 5.969242e-02
7.599880e+02 4.020266e-05 5.969242e-02
7.600380e+02 4.020265e-05 5.969242e-02
7.600880e+02 4.020264e-05 5.969242e-02
7.601380e+02 4.020264e-05 5.969242e-02
7.601880e+02 4.020263e-05 5.969242e-02
7.602380e+02 4.020262e-05 5.969242e-02
7.602880e+02 4.020261e-05 5.969242e-02
7.603380e+02 4.020261e-05 5.969242e-02
7.603880e+02 4.020260e-05 5.969242e-02
7.604380e+02 4.020259e-05 5.969242e-02
7.604880e+02 4.020258e-05 5.969242e-02
7.605380e+02 4.020258e-05 5.969242e-02
7.605880e+02 4.020257e-05 5.969242e-02
7.606380e+02 4.020256e-05 5.969242e-02
7.606880e+02 4.020255e-05 5.969242e-02
7.607380e+02 4.020255e-05 5.969242e-02
7.607880e+02 4.020254e-05 5.969242e-02
7.608380e+02 4.020253e-05 5.969242e-02
7.608880e+02 4.020252e-05 5.969242e-02
7.609380e+02 4.020252e-05 5.969242e-02
7.609880e+02 4.020251e-05 5.969242e-02
7.610381e+02 4.020250e-05 5.969242e-02
7.610881e+02 4.020249e-05 5.969242e-02
7.611381e+02 4.020249e-05 5.969242e-02
7.611881e+02 4.020248e-05 5.969242e-02
7.612381e+02 4.020247e-05 5.969242e-02
7.612881e+02 4.020246e-05 5.969242e-02
7.613381e+02 4.020246e-05 5.969242e-02
7.613881e+02 4.020245e-05 5.969242e-02
7.614381e+02 4.020244e-05 5.969242e-02
7.614881e+02 4.020243e-05 5.969242e-02
7.615381e+02 4.020243e-05 5.969242e-02
7.615881e+02 4.020242e-05 5.969242e-02
7.616381e+02 4.020241e-05 5.969242e-02
7.616881e+02 4.020241e-05 5.969242e-02
7.617381e+02 4.020240e-05 5.969242e-02
7.617881e+02 4.020239e-05 5.969242e-02
7.618381e+02 4.020238e-05 5.969242e-02
7.618881e+02 4.020238e-05 5.969242e-02
7.619381e+02 4.020237e-05 5.969242e-02
7.619881e+02 4.020236e-05 5.969242e-02
7.620381e+02 4.020235e-05 5.969242e-02
7.620881e+02 4.020235e-05 5.969242e-02
7.621381e+02 4.020234e-05 5.969242e-02
7.621881e+02 4.020233e-05 5.969242e-02
7.622381e+02 4.020232e-05 5.969242e-02
7.622881e+02 4.020232e-05 5.969242e-02
7.623381e+02 4.020231e-05 5.969242e-02
7.623881e+02 4.020230e-05 5.969242e-02
7.624381e+02 4.020230e-05 5.969242e-02
7.624881e+02 4.020229e-05 5.969242e-02
7.625381e+02 4.020228e-05 5.969242e-02
7.625881e+02 4.020227e-05 5.969242e-02
7.626381e+02 4.020227e-05 5.969242e-02
7.626881e+02 4.020226e-05 5.969242e-02
7.627381e+02 4.020225e-05 5.969242e-02
7.627881e+02 4.020224e-05 5.969242e-02
7.628381e+02 4.020224e-05 5.969242e-02
7.628881e+02 4.020223e-05 5.969242e-02
7.629381e+02 4.020222e-05 5.969242e-02
7.629881e+02 4.020221e-05 5.969242e-02
7.630382e+02 4.020221e-05 5.969242e-02
7.630882e+02 4.020220e-05 5.969242e-02
7.631382e+02 4.020219e-05 5.969242e-02
7.631882e+02 4.020219e-05 5.969242e-02
7.632382e+02 4.020218e-05 5.969242e-02
7.632882e+02 4.020217e-05 5.969242e-02
7.633382e+02 4.020216e-05 5.969242e-02
7.633882e+02 4.020216e-05 5.969242e-02
7.634382e+02 4.020215e-05 5.969242e-02
7.634882e+02 4.020214e-05 5.969242e-02
7.635382e+02 4.020214e-05 5.969242e-02
7.635882e+02 4.020213e-05 5.969242e-02
7.636382e+02 4.020212e-05 5.969242e-02
7.636882e+02 4.020211e-05 5.969242e-02
7.637382e+02 4.020211e-05 5.969242e-02
7.637882e+02 4.020210e-05 5.969242e-02
7.638382e+02 4.020209e-05 5.969242e-02
7.638882e+02 4.020208e-05 5.969242e-02
7.639382e+02 4.020208e-05 5.969242e-02
7.639882e+02 4.020207e-05 5.969242e-02
7.640382e+02 4.020206e-05 5.969242e-02
7.640882e+02 4.020206e-05 5.969242e-02
7.641382e+02 4.020205e-05 5.969241e-02
7.641882e+02 4.020204e-05 5.969241e-02
7.642382e+02 4.020203e-05 5.969241e-02
7.642882e+02 4.020203e-05 5.969241e-02
7.643382e+02 4.020202e-05 5.969241e-02
7.643882e+02 4.020201e-05 5.969241e-02
7.644382e+02 4.020201e-05 5.969241e-02
7.644882e+02 4.020200e-05 5.969241e-02
7.645382e+02 4.020199e-05 5.969241e-02
7.645882e+02 4.020198e-05 5.969241e-02
7.646382e+02 4.020198e-05 5.969241e-02
7.646882e+02 4.020197e-05 5.969241e-02
7.647382e+02 4.020196e-05 5.969241e-02
7.647882e+02 4.020196e-05 5.969241e-02
7.648382e+02 4.020195e-05 5.969241e-02
7.648882e+02 4.020194e-05 5.969241e-02
7.649382e+02 4.020193e-05 5.969241e-02
7.649882e+02 4.020193e-05 5.969241e-02
7.650383e+02 4.020192e-05 5.969241e-02
7.650883e+02 4.020191e-05 5.969241e-02
7.651383e+02 4.020191e-05 5.969241e-02
7.651883e+02 4.020190e-05 5.969241e-02
7.652383e+02 4.020189e-05 5.969241e-02
7.652883e+02 4.020188e-05 5.969241e-02
7.653383e+02 4.020188e-05 5.969241e-02
7.653883e+02 4.020187e-05 5.969241e-02
7.654383e+02 4.020186e-05 5.969241e-02
7.654883e+02 4.020186e-05 5.969241e-02
7.655383e+02 4.020185e-05 5.969241e-02
7.655883e+02 4.020184e-05 5.969241e-02
7.656383e+02 4.020184e-05 5.969241e-02
7.656883e+02 4.020183e-05 5.969241e-02
7.657383e+02 4.020182e-05 5.969241e-02
7.657883e+02 4.020181e-05 5.969241e-02
7.658383e+02 4.020181e-05 5.969241e-02
7.658883e+02 4.020180e-05 5.969241e-02
7.659383e+02 4.020179e-05 5.969241e-02
7.659883e+02 4.020179e-05 5.969241e-02
7.660383e+02 4.020178e-05 5.969241e-02
7.660883e+02 4.020177e-05 5.969241e-02
7.661383e+02 4.020176e-05 5.969241e-02
7.661883e+02 4.020176e-05 5.969241e-02
7.662383e+02 4.020175e-05 5.969241e-02
7.662883e+02 4.020174e-05 5.969241e-02
7.663383e+02 4.020174e-05 5.969241e-02
7.663883e+02 4.020173e-05 5.969241e-02
7.664383e+02 4.020172e-05 5.969241e-02
7.664883e+02 4.020172e-05 5.969241e-02
7.665383e+02 4.020171e-05 5.969241e-02
7.665883e+02 4.020170e-05 5.969241e-02
7.666383e+02 4.020169e-05 5.969241e-02
7.666883e+02 4.020169e-05 5.969241e-02
7.667383e+02 4.020168e-05 5.969241e-02
7.667883e+02 4.020167e-05 5.969241e-02
7.668383e+02 4.020167e-05 5.969241e-02
7.668883e+02 4.020166e-05 5.969241e-02
7.669383e+02 4.020165e-05 5.969241e-02
7.669883e+02 4.020165e-05 5.969241e-02
7.670384e+02 4.020164e-05 5.969241e-02
7.670884e+02 4.020163e-05 5.969241e-02
7.671384e+02 4.020162e-05 5.969241e-02
7.671884e+02 4.020162e-05 5.969241e-02
7.672384e+02 4.020161e-05 5.969241e-02
7.672884e+02 4.020160e-05 5.969241e-02
7.673384e+02 4.020160e-05 5.969241e-02
7.673884e+02 4.020159e-05 5.969241e-02
7.674384e+02 4.020158e-05 5.969241e-02
7.674884e+02 4.020158e-05 5.969241e-02
7.675384e+02 4.020157e-05 5.969241e-02
7.675884e+02 4.020156e-05 5.969241e-02
7.676384e+02 4.020156e-05 5.969241e-02
7.676884e+02 4.020155e-05 5.969241e-02
7.677384e+02 4.020154e-05 5.969241e-02
7.677884e+02 4.020153e-05 5.969241e-02
7.678384e+02 4.020153e-05 5.969241e-02
7.678884e+02 4.020152e-05 5.969241e-02
7.679384e+02 4.020151e-05 5.969241e-02
7.679884e+02 4.020151e-05 5.969241e-02
7.680384e+02 4.020150e-05 5.969241e-02
7.680884e+02 4.020149e-05 5.969241e-02
7.681384e+02 4.020149e-05 5.969241e-02
7.681884e+02 4.020148e-05 5.969241e-02
7.682384e+02 4.020147e-05 5.969241e-02
7.682884e+02 4.020147e-05 5.969241e-02
7.683384e+02 4.020146e-05 5.969241e-02
7.683884e+02 4.020145e-05 5.969241e-02
7.684384e+02 4.020145e-05 5.969241e-02
7.684884e+02 4.020144e-05 5.969241e-02
7.685384e+02 4.020143e-05 5.969241e-02
7.685884e+02 4.020143e-05 5.969241e-02
7.686384e+02 4.020142e-05 5.969241e-02
7.686884e+02 4.020141e-05 5.969241e-02
7.687384e+02 4.020140e-05 5.969241e-02
7.687884e+02 4.020140e-05 5.969241e-02
7.688384e+02 4.020139e-05 5.969241e-02
7.688884e+02 4.020138e-05 5.969241e-02
7.689384e+02 4.020138e-05 5.969241e-02
7.689884e+02 4.020137e-05 5.969241e-02
7.690385e+02 4.020136e-05 5.969241e-02
7.690885e+02 4.020136e-05 5.969241e-02
7.691385e+02 4.020135e-05 5.969241e-02
7.691885e+02 4.020134e-05 5.969241e-02
7.692385e+02 4.020134e-05 5.969241e-02
7.692885e+02 4.020133e-05 5.969241e-02
7.693385e+02 4.020132e-05 5.969241e-02
7.693885e+02 4.020132e-05 5.969241e-02
