t mart.ci0 mart.cin aust.ci0 aust.cin
1.055053e+01 1.247504e-04 1.230408e-04 9.760353e-02 3.344140e-02
1.060053e+01 1.245179e-04 1.228201e-04 9.753830e-02 3.344140e-02
1.065053e+01 1.242870e-04 1.226010e-04 9.747340e-02 3.344140e-02
1.070054e+01 1.240577e-04 1.223833e-04 9.740884e-02 3.344140e-02
1.075054e+01 1.238299e-04 1.221672e-04 9.734461e-02 3.344140e-02
1.080054e+01 1.236038e-04 1.219525e-04 9.728070e-02 3.344140e-02
1.085054e+01 1.233792e-04 1.217393e-04 9.721712e-02 3.344140e-02
1.090055e+01 1.231562e-04 1.215276e-04 9.715385e-02 3.344140e-02
1.095055e+01 1.229347e-04 1.213173e-04 9.709091e-02 3.344140e-02
1.100055e+01 1.227147e-04 1.211083e-04 9.702827e-02 3.344140e-02
1.105055e+01 1.224962e-04 1.209008e-04 9.696595e-02 3.344140e-02
1.110056e+01 1.222792e-04 1.206947e-04 9.690394e-02 3.344140e-02
1.115056e+01 1.220637e-04 1.204899e-04 9.684223e-02 3.344140e-02
1.120056e+01 1.218497e-04 1.202864e-04 9.678082e-02 3.344140e-02
1.125056e+01 1.216371e-04 1.200843e-04 9.671972e-02 3.344140e-02
1.130057e+01 1.214259e-04 1.198830e-04 9.665892e-02 3.344140e-02
1.135057e+01 1.212160e-04 1.196830e-04 9.659841e-02 3.344140e-02
1.140057e+01 1.210075e-04 1.194843e-04 9.653820e-02 3.344140e-02
1.145057e+01 1.208004e-04 1.192869e-04 9.647827e-02 3.344140e-02
1.150058e+01 1.205946e-04 1.190908e-04 9.641863e-02 3.344140e-02
1.155058e+01 1.203901e-04 1.188959e-04 9.635928e-02 3.344140e-02
1.160058e+01 1.201869e-04 1.187022e-04 9.630020e-02 3.344140e-02
1.165058e+01 1.199850e-04 1.185098e-04 9.624141e-02 3.344140e-02
1.170059e+01 1.197844e-04 1.183186e-04 9.618288e-02 3.344140e-02
1.175059e+01 1.195850e-04 1.181286e-04 9.612464e-02 3.344140e-02
1.180059e+01 1.193870e-04 1.179397e-04 9.606666e-02 3.344140e-02
1.185059e+01 1.191902e-04 1.177521e-04 9.600896e-02 3.344140e-02
1.190060e+01 1.189946e-04 1.175656e-04 9.595152e-02 3.344140e-02
1.195060e+01 1.188003e-04 1.173803e-04 9.589434e-02 3.344140e-02
1.200060e+01 1.186072e-04 1.171961e-04 9.583743e-02 3.344140e-02
1.205060e+01 1.184153e-04 1.170130e-04 9.578078e-02 3.344140e-02
1.210061e+01 1.182246e-04 1.168311e-04 9.572438e-02 3.344140e-02
1.215061e+01 1.180351e-04 1.166499e-04 9.566825e-02 3.344140e-02
1.220061e+01 1.178467e-04 1.164698e-04 9.561237e-02 3.344140e-02
1.225061e+01 1.176595e-04 1.162908e-04 9.555675e-02 3.344140e-02
